device,s1,s2,s3,s4,sum,sum-squared,time-ms,state
ctrl2_80bpm,653,89,631,655,68,0,72,0
ctrl2_80bpm,653,90,625,659,68,0,72,0
ctrl2_80bpm,651,91,623,659,68,0,72,0
ctrl2_80bpm,656,92,628,659,68,0,72,0
ctrl2_80bpm,659,91,639,655,68,0,72,0
ctrl2_80bpm,660,92,651,658,68,0,72,0
ctrl2_80bpm,659,91,657,659,68,0,72,0
ctrl2_80bpm,659,92,665,660,68,0,72,0
ctrl2_80bpm,661,88,668,656,68,0,72,0
ctrl2_80bpm,663,85,661,660,68,0,72,0
ctrl2_80bpm,668,84,659,664,68,0,72,0
ctrl2_80bpm,668,84,646,665,68,0,72,0
ctrl2_80bpm,662,81,639,664,68,0,72,0
ctrl2_80bpm,660,81,639,663,68,0,72,0
ctrl2_80bpm,660,84,651,663,68,0,72,0
ctrl2_80bpm,663,88,669,667,68,0,72,0
ctrl2_80bpm,671,92,698,668,68,0,72,0
ctrl2_80bpm,676,96,727,668,68,0,72,0
ctrl2_80bpm,686,92,756,667,68,0,72,0
ctrl2_80bpm,692,93,759,669,68,0,72,0
ctrl2_80bpm,687,91,753,673,68,0,72,0
ctrl2_80bpm,679,88,720,667,68,0,72,0
ctrl2_80bpm,671,88,691,667,68,0,72,0
ctrl2_80bpm,663,89,671,666,68,0,72,0
ctrl2_80bpm,659,89,661,660,68,0,72,0
ctrl2_80bpm,656,88,639,657,68,0,72,0
ctrl2_80bpm,654,90,639,662,68,0,72,0
ctrl2_80bpm,651,90,637,661,68,0,72,0
ctrl2_80bpm,658,91,639,653,68,0,72,0
ctrl2_80bpm,663,92,648,657,68,0,72,0
ctrl2_80bpm,664,92,659,656,68,0,72,0
ctrl2_80bpm,668,92,667,659,68,0,72,0
ctrl2_80bpm,667,92,672,656,68,0,72,0
ctrl2_80bpm,668,92,678,657,68,0,72,0
ctrl2_80bpm,666,88,672,661,68,0,72,0
ctrl2_80bpm,663,88,653,661,68,0,72,0
ctrl2_80bpm,659,84,635,662,68,0,72,0
ctrl2_80bpm,657,80,619,665,68,0,72,0
ctrl2_80bpm,657,84,616,663,68,0,72,0
ctrl2_80bpm,656,80,626,665,68,0,72,0
ctrl2_80bpm,655,82,633,663,68,0,72,0
ctrl2_80bpm,655,85,639,663,68,0,72,0
ctrl2_80bpm,655,91,652,665,68,0,72,0
ctrl2_80bpm,657,93,655,665,68,0,72,0
ctrl2_80bpm,657,92,653,662,68,0,72,0
ctrl2_80bpm,655,89,659,663,68,0,72,0
ctrl2_80bpm,657,90,656,667,68,0,72,0
ctrl2_80bpm,652,92,658,664,68,0,72,0
ctrl2_80bpm,655,92,663,661,68,0,72,0
ctrl2_80bpm,656,91,663,662,68,0,72,0
ctrl2_80bpm,658,92,663,663,68,0,72,0
ctrl2_80bpm,659,91,658,662,68,0,72,0
ctrl2_80bpm,663,92,655,661,68,0,72,0
ctrl2_80bpm,668,92,675,661,68,0,72,0
ctrl2_80bpm,678,95,703,664,68,0,72,0
ctrl2_80bpm,685,94,735,661,68,0,60,0
ctrl2_80bpm,696,94,760,664,68,0,60,0
ctrl2_80bpm,698,92,767,666,68,0,60,0
ctrl2_80bpm,691,90,741,662,68,0,60,0
ctrl2_80bpm,685,89,700,659,68,0,60,0
ctrl2_80bpm,675,90,671,664,68,0,60,0
ctrl2_80bpm,666,86,639,661,68,0,60,0
ctrl2_80bpm,660,84,617,661,68,0,60,0
ctrl2_80bpm,656,85,611,663,68,0,60,0
ctrl2_80bpm,658,84,627,665,68,0,60,0
ctrl2_80bpm,656,84,634,663,68,0,60,0
ctrl2_80bpm,661,83,649,660,68,0,60,0
ctrl2_80bpm,662,84,668,664,68,0,60,0
ctrl2_80bpm,668,89,675,668,68,0,60,0
ctrl2_80bpm,669,92,681,663,68,0,60,0
ctrl2_80bpm,665,93,681,666,68,0,60,0
ctrl2_80bpm,666,94,676,664,68,0,60,0
ctrl2_80bpm,664,88,673,667,68,0,60,0
ctrl2_80bpm,657,89,663,663,68,0,60,0
ctrl2_80bpm,656,90,657,655,68,0,60,0
ctrl2_80bpm,653,91,648,661,68,0,60,0
ctrl2_80bpm,660,90,647,664,68,0,60,0
ctrl2_80bpm,659,90,639,661,68,0,60,0
ctrl2_80bpm,660,92,639,660,68,0,60,0
ctrl2_80bpm,663,90,648,661,68,0,60,0
ctrl2_80bpm,665,92,649,659,0,0,60,0
ctrl2_80bpm,663,92,647,660,0,0,60,0
ctrl2_80bpm,661,92,649,662,0,0,60,0
ctrl2_80bpm,665,92,657,659,0,0,60,0
ctrl2_80bpm,664,92,666,659,0,0,60,0
ctrl2_80bpm,665,91,665,659,0,0,60,0
ctrl2_80bpm,665,91,671,662,0,0,60,0
ctrl2_80bpm,668,87,665,659,0,0,60,0
ctrl2_80bpm,664,89,660,663,0,0,60,0
ctrl2_80bpm,667,86,664,660,0,0,60,0
ctrl2_80bpm,673,84,685,663,0,0,60,0
ctrl2_80bpm,681,88,716,668,0,0,60,0
ctrl2_80bpm,692,86,755,668,0,0,60,0
ctrl2_80bpm,700,84,776,673,0,0,60,0
ctrl2_80bpm,699,84,767,672,0,0,60,0
ctrl2_80bpm,688,88,739,672,0,0,60,0
ctrl2_80bpm,682,89,707,665,0,0,60,0
ctrl2_80bpm,671,88,671,664,0,0,60,0
ctrl2_80bpm,660,91,656,660,0,0,60,0
ctrl2_80bpm,654,86,638,660,0,0,60,0
ctrl2_80bpm,652,90,631,663,0,0,60,0
ctrl2_80bpm,652,91,625,658,0,0,60,0
ctrl2_80bpm,653,92,638,663,0,0,60,0
ctrl2_80bpm,660,92,658,663,0,0,60,0
ctrl2_80bpm,668,93,659,664,0,0,60,0
ctrl2_80bpm,675,93,685,664,0,0,60,0
ctrl2_80bpm,675,92,691,663,0,0,60,0
ctrl2_80bpm,677,92,686,663,0,0,60,0
ctrl2_80bpm,670,91,685,662,0,0,60,0
ctrl2_80bpm,670,91,668,659,0,0,60,0
ctrl2_80bpm,667,91,658,660,0,0,60,0
ctrl2_80bpm,662,91,639,671,0,0,60,0
ctrl2_80bpm,660,91,638,656,0,0,60,0
ctrl2_80bpm,657,91,639,658,0,0,60,0
ctrl2_80bpm,660,88,639,660,0,0,60,0
ctrl2_80bpm,660,86,639,661,0,0,60,0
ctrl2_80bpm,662,86,636,661,0,0,60,0
ctrl2_80bpm,665,85,639,665,0,0,60,0
ctrl2_80bpm,660,83,651,663,0,0,60,0
ctrl2_80bpm,661,82,661,669,0,0,60,0
ctrl2_80bpm,666,84,665,667,0,0,60,0
ctrl2_80bpm,663,88,660,664,0,0,60,0
ctrl2_80bpm,661,91,659,667,0,0,60,0
ctrl2_80bpm,661,93,663,665,0,0,60,0
ctrl2_80bpm,660,92,660,661,0,0,60,0
ctrl2_80bpm,655,89,668,665,0,0,60,0
ctrl2_80bpm,657,92,680,666,0,0,60,0
ctrl2_80bpm,669,94,708,665,0,0,105,0
ctrl2_80bpm,679,96,743,667,0,0,105,0
ctrl2_80bpm,689,93,764,668,0,0,105,0
ctrl2_80bpm,693,92,784,671,0,0,105,0
ctrl2_80bpm,692,91,763,689,0,0,105,0
ctrl2_80bpm,686,89,727,669,0,0,105,0
ctrl2_80bpm,676,88,701,663,0,0,105,0
ctrl2_80bpm,672,88,669,660,0,0,105,0
ctrl2_80bpm,660,89,639,661,0,0,105,0
ctrl2_80bpm,656,88,628,659,0,0,105,0
ctrl2_80bpm,653,91,622,652,0,0,105,0
ctrl2_80bpm,653,90,628,657,0,0,105,0
ctrl2_80bpm,659,93,637,659,0,0,105,0
ctrl2_80bpm,660,92,652,659,0,0,105,0
ctrl2_80bpm,671,90,676,663,0,0,105,0
ctrl2_80bpm,669,88,686,665,0,0,105,0
ctrl2_80bpm,670,81,686,664,0,0,105,0
ctrl2_80bpm,672,84,687,666,0,0,105,0
ctrl2_80bpm,669,80,676,666,0,0,105,0
ctrl2_80bpm,663,80,664,663,0,0,105,0
ctrl2_80bpm,661,84,656,666,0,0,105,0
ctrl2_80bpm,659,88,648,663,0,0,105,0
ctrl2_80bpm,659,93,639,662,0,0,105,0
ctrl2_80bpm,654,90,639,663,0,0,105,0
ctrl2_80bpm,652,88,639,663,0,0,105,0
ctrl2_80bpm,654,90,637,660,0,0,105,0
ctrl2_80bpm,655,92,639,665,0,0,105,0
ctrl2_80bpm,659,92,652,664,0,0,105,0
ctrl2_80bpm,657,92,662,661,0,0,105,0
ctrl2_80bpm,661,92,662,663,0,0,105,0
ctrl2_80bpm,667,92,670,661,0,0,105,0
ctrl2_80bpm,665,92,670,661,0,0,105,0
ctrl2_80bpm,667,90,666,661,0,0,105,0
ctrl2_80bpm,663,90,657,659,0,0,105,0
ctrl2_80bpm,663,92,651,663,0,0,105,0
ctrl2_80bpm,660,92,656,660,0,0,105,0
ctrl2_80bpm,669,92,666,660,0,0,105,0
ctrl2_80bpm,671,93,701,659,0,0,105,0
ctrl2_80bpm,685,96,740,659,0,0,105,0
ctrl2_80bpm,692,96,789,662,0,0,105,0
ctrl2_80bpm,695,90,797,664,0,0,105,0
ctrl2_80bpm,691,84,775,668,0,0,105,0
ctrl2_80bpm,687,84,737,670,0,0,105,0
ctrl2_80bpm,676,80,689,667,0,0,105,0
ctrl2_80bpm,666,78,653,664,0,0,105,0
ctrl2_80bpm,665,80,628,665,0,0,105,0
ctrl2_80bpm,656,81,621,664,0,0,105,0
ctrl2_80bpm,652,88,619,658,0,0,105,0
ctrl2_80bpm,657,94,635,662,0,0,105,0
ctrl2_80bpm,656,92,649,659,0,0,105,0
ctrl2_80bpm,655,90,664,660,0,0,105,0
ctrl2_80bpm,659,89,681,660,0,0,105,0
ctrl2_80bpm,663,92,681,664,0,0,105,0
ctrl2_80bpm,668,92,682,669,0,0,105,0
ctrl2_80bpm,669,91,671,667,0,0,105,0
ctrl2_80bpm,665,90,663,666,0,0,105,0
ctrl2_80bpm,665,88,660,660,0,0,105,0
ctrl2_80bpm,663,89,655,669,0,0,105,0
ctrl2_80bpm,658,88,639,660,0,0,105,0
ctrl2_80bpm,659,90,639,657,0,0,105,0
ctrl2_80bpm,663,89,639,668,0,0,105,0
ctrl2_80bpm,663,92,635,659,0,0,105,0
ctrl2_80bpm,659,92,639,657,0,0,105,0
ctrl2_80bpm,663,92,650,659,0,0,105,0
ctrl2_80bpm,663,92,656,656,0,0,105,0
ctrl2_80bpm,663,91,660,658,0,0,105,0
ctrl2_80bpm,660,89,660,661,0,0,105,0
ctrl2_80bpm,664,87,664,657,0,0,105,0
ctrl2_80bpm,659,84,656,663,0,0,105,0
ctrl2_80bpm,660,82,653,662,0,0,105,0
ctrl2_80bpm,664,83,646,663,0,0,105,0
ctrl2_80bpm,665,82,648,665,0,0,105,0
ctrl2_80bpm,664,82,655,665,0,0,105,0
ctrl2_80bpm,666,86,667,663,0,0,105,0
ctrl2_80bpm,671,92,699,665,0,0,105,0
ctrl2_80bpm,675,95,731,671,0,0,92,0
ctrl2_80bpm,680,92,759,669,0,0,92,0
ctrl2_80bpm,683,94,765,671,0,0,92,0
ctrl2_80bpm,685,91,755,668,0,0,92,0
ctrl2_80bpm,677,85,724,668,0,0,92,0
ctrl2_80bpm,671,88,688,669,0,0,92,0
ctrl2_80bpm,665,90,667,665,0,0,92,0
ctrl2_80bpm,659,88,646,666,0,0,92,0
ctrl2_80bpm,655,89,630,660,0,0,92,0
ctrl2_80bpm,655,92,619,657,0,0,92,0
ctrl2_80bpm,662,92,623,656,0,0,92,0
ctrl2_80bpm,657,92,638,655,0,0,92,0
ctrl2_80bpm,663,92,647,656,0,0,92,0
ctrl2_80bpm,668,93,673,661,0,0,92,0
ctrl2_80bpm,668,93,686,657,0,0,92,0
ctrl2_80bpm,673,92,685,657,0,0,92,0
ctrl2_80bpm,669,90,678,660,0,0,92,0
ctrl2_80bpm,668,88,668,663,0,0,92,0
ctrl2_80bpm,665,86,649,651,0,0,92,0
ctrl2_80bpm,663,84,632,660,0,0,92,0
ctrl2_80bpm,661,84,629,661,0,0,92,0
ctrl2_80bpm,663,82,631,663,0,0,92,0
ctrl2_80bpm,657,80,637,663,0,0,92,0
ctrl2_80bpm,660,81,639,660,0,0,92,0
ctrl2_80bpm,660,84,655,661,0,0,92,0
ctrl2_80bpm,656,88,656,667,0,0,92,0
ctrl2_80bpm,660,89,665,665,0,0,92,0
ctrl2_80bpm,661,89,659,666,0,0,92,0
ctrl2_80bpm,657,88,656,660,0,0,92,0
ctrl2_80bpm,658,88,659,663,0,0,92,0
ctrl2_80bpm,657,92,657,664,0,0,92,0
ctrl2_80bpm,661,91,659,665,0,0,92,0
ctrl2_80bpm,659,90,665,665,0,0,92,0
ctrl2_80bpm,655,90,664,661,0,0,92,0
ctrl2_80bpm,660,91,670,665,0,0,92,0
ctrl2_80bpm,667,91,678,671,0,0,92,0
ctrl2_80bpm,671,92,700,664,0,0,92,0
ctrl2_80bpm,683,93,732,664,0,0,92,0
ctrl2_80bpm,690,94,751,667,0,0,92,0
ctrl2_80bpm,696,92,756,667,0,0,92,0
ctrl2_80bpm,693,90,739,663,0,0,92,0
ctrl2_80bpm,684,90,721,663,0,0,92,0
ctrl2_80bpm,675,88,684,658,0,0,92,0
ctrl2_80bpm,669,89,663,663,0,0,92,0
ctrl2_80bpm,667,88,647,661,0,0,92,0
ctrl2_80bpm,657,85,630,656,0,0,92,0
ctrl2_80bpm,659,84,625,660,0,0,92,0
ctrl2_80bpm,658,80,627,659,0,0,92,0
ctrl2_80bpm,663,84,639,663,0,0,92,0
ctrl2_80bpm,668,82,657,661,0,0,92,0
ctrl2_80bpm,665,83,672,663,0,0,92,0
ctrl2_80bpm,667,88,685,666,0,0,92,0
ctrl2_80bpm,673,90,689,667,0,0,92,0
ctrl2_80bpm,667,92,681,665,0,0,92,0
ctrl2_80bpm,664,92,674,663,0,0,92,0
ctrl2_80bpm,657,88,660,665,0,0,92,0
ctrl2_80bpm,656,88,653,667,0,0,92,0
ctrl2_80bpm,663,91,639,664,0,0,92,0
ctrl2_80bpm,657,90,639,660,0,0,92,0
ctrl2_80bpm,657,91,639,660,0,0,92,0
ctrl2_80bpm,660,91,646,661,0,0,92,0
ctrl2_80bpm,661,90,649,660,0,0,92,0
ctrl2_80bpm,660,89,651,657,0,0,92,0
ctrl2_80bpm,665,90,655,660,0,0,92,0
ctrl2_80bpm,666,92,655,660,0,0,92,0
ctrl2_80bpm,668,92,657,659,0,0,92,0
ctrl2_80bpm,667,91,662,659,0,0,92,0
ctrl2_80bpm,665,91,660,658,0,0,92,0
ctrl2_80bpm,665,92,655,655,0,0,92,0
ctrl2_80bpm,661,90,657,660,0,0,92,0
ctrl2_80bpm,661,88,657,659,0,0,92,0
ctrl2_80bpm,664,88,657,660,0,0,92,0
ctrl2_80bpm,664,84,667,663,0,0,92,0
ctrl2_80bpm,672,83,691,661,0,0,92,0
ctrl2_80bpm,679,86,724,661,0,0,82,0
ctrl2_80bpm,685,84,765,669,0,0,82,0
ctrl2_80bpm,695,84,782,672,0,0,82,0
ctrl2_80bpm,695,82,755,669,0,0,82,0
ctrl2_80bpm,681,86,732,671,0,0,82,0
ctrl2_80bpm,671,85,696,668,0,0,82,0
ctrl2_80bpm,667,85,673,666,0,0,82,0
ctrl2_80bpm,664,92,657,663,0,0,82,0
ctrl2_80bpm,657,86,635,663,0,0,82,0
ctrl2_80bpm,652,90,628,661,0,0,82,0
ctrl2_80bpm,657,90,628,660,0,0,82,0
ctrl2_80bpm,656,91,638,660,0,0,82,0
ctrl2_80bpm,660,92,653,660,0,0,82,0
ctrl2_80bpm,663,92,664,661,0,0,82,0
ctrl2_80bpm,671,92,676,663,0,0,82,0
ctrl2_80bpm,672,91,689,661,0,0,82,0
ctrl2_80bpm,671,91,684,661,0,0,82,0
ctrl2_80bpm,674,92,682,660,0,0,82,0
ctrl2_80bpm,668,90,667,661,0,0,82,0
ctrl2_80bpm,668,90,660,656,0,0,82,0
ctrl2_80bpm,663,89,647,655,0,0,82,0
ctrl2_80bpm,660,89,635,654,0,0,82,0
ctrl2_80bpm,661,90,639,655,0,0,82,0
ctrl2_80bpm,663,89,631,655,0,0,82,0
ctrl2_80bpm,660,85,635,655,0,0,82,0
ctrl2_80bpm,660,85,629,660,0,0,82,0
ctrl2_80bpm,664,82,634,661,0,0,82,0
ctrl2_80bpm,662,83,647,666,0,0,82,0
ctrl2_80bpm,664,81,656,667,0,0,82,0
ctrl2_80bpm,665,84,661,667,0,0,82,0
ctrl2_80bpm,660,88,661,664,0,0,82,0
ctrl2_80bpm,660,90,668,663,0,0,82,0
ctrl2_80bpm,663,95,668,663,0,0,82,0
ctrl2_80bpm,657,92,667,668,0,0,82,0
ctrl2_80bpm,657,86,668,664,0,0,82,0
ctrl2_80bpm,659,90,673,662,0,0,82,0
ctrl2_80bpm,662,92,689,661,0,0,82,0
ctrl2_80bpm,675,93,714,664,0,0,82,0
ctrl2_80bpm,683,93,753,665,0,0,82,0
ctrl2_80bpm,691,93,791,671,0,0,82,0
ctrl2_80bpm,695,92,791,667,0,0,82,0
ctrl2_80bpm,687,88,761,668,0,0,82,0
ctrl2_80bpm,680,88,722,666,0,0,82,0
ctrl2_80bpm,674,88,691,660,0,0,82,0
ctrl2_80bpm,665,87,654,665,0,0,82,0
ctrl2_80bpm,660,88,636,657,0,0,82,0
ctrl2_80bpm,657,90,623,655,0,0,82,0
ctrl2_80bpm,657,92,621,657,0,0,82,0
ctrl2_80bpm,655,92,621,651,0,0,82,0
ctrl2_80bpm,658,88,635,655,0,0,82,0
ctrl2_80bpm,662,86,657,660,0,0,82,0
ctrl2_80bpm,668,88,676,660,0,0,82,0
ctrl2_80bpm,668,84,671,659,0,0,82,0
ctrl2_80bpm,673,84,671,662,0,0,82,0
ctrl2_80bpm,669,81,663,668,0,0,82,0
ctrl2_80bpm,669,80,657,664,0,0,82,0
ctrl2_80bpm,660,84,651,664,0,0,82,0
ctrl2_80bpm,660,88,649,666,0,0,82,0
ctrl2_80bpm,658,93,649,661,0,0,82,0
ctrl2_80bpm,655,92,648,655,0,0,82,0
ctrl2_80bpm,656,88,651,659,0,0,82,0
ctrl2_80bpm,652,90,652,659,0,0,82,0
ctrl2_80bpm,656,90,655,661,0,0,82,0
ctrl2_80bpm,663,90,653,664,0,0,82,0
ctrl2_80bpm,656,91,659,662,0,0,82,0
ctrl2_80bpm,665,90,657,661,0,0,82,0
ctrl2_80bpm,663,89,657,661,0,0,82,0
ctrl2_80bpm,665,90,652,662,0,0,82,0
ctrl2_80bpm,662,90,652,659,0,0,82,0
ctrl2_80bpm,665,91,652,660,0,0,82,0
ctrl2_80bpm,665,91,656,660,0,0,82,0
ctrl2_80bpm,661,92,660,660,0,0,82,0
ctrl2_80bpm,660,92,663,653,0,0,82,0
ctrl2_80bpm,665,92,673,657,0,0,82,0
ctrl2_80bpm,671,92,704,654,0,0,74,0
ctrl2_80bpm,681,94,740,659,0,0,74,0
ctrl2_80bpm,685,92,781,664,0,0,74,0
ctrl2_80bpm,692,88,788,669,0,0,74,0
ctrl2_80bpm,688,84,760,669,0,0,74,0
ctrl2_80bpm,684,82,717,668,0,0,74,0
ctrl2_80bpm,672,80,687,663,0,0,74,0
ctrl2_80bpm,665,78,650,668,0,0,74,0
ctrl2_80bpm,657,80,626,663,0,0,74,0
ctrl2_80bpm,655,86,617,659,0,0,74,0
ctrl2_80bpm,656,92,615,661,0,0,74,0
ctrl2_80bpm,655,92,623,661,0,0,74,0
ctrl2_80bpm,652,90,639,660,0,0,74,0
ctrl2_80bpm,654,90,667,659,0,0,74,0
ctrl2_80bpm,659,92,682,663,0,0,74,0
ctrl2_80bpm,667,92,693,666,0,0,74,0
ctrl2_80bpm,668,91,692,666,0,0,74,0
ctrl2_80bpm,665,88,683,663,0,0,74,0
ctrl2_80bpm,666,88,672,667,0,0,74,0
ctrl2_80bpm,662,86,659,660,0,0,74,0
ctrl2_80bpm,663,88,649,651,0,0,74,0
ctrl2_80bpm,663,89,639,662,0,0,74,0
ctrl2_80bpm,662,90,639,657,0,0,74,0
ctrl2_80bpm,661,91,639,659,0,0,74,0
ctrl2_80bpm,657,92,635,654,0,0,74,0
ctrl2_80bpm,663,92,653,658,0,0,74,0
ctrl2_80bpm,665,90,655,655,0,0,74,0
ctrl2_80bpm,661,90,662,658,0,0,74,0
ctrl2_80bpm,662,87,659,661,0,0,74,0
ctrl2_80bpm,667,88,657,659,0,0,74,0
ctrl2_80bpm,667,85,657,663,0,0,74,0
ctrl2_80bpm,664,80,652,662,0,0,74,0
ctrl2_80bpm,665,82,654,667,0,0,74,0
ctrl2_80bpm,668,80,654,665,0,0,74,0
ctrl2_80bpm,665,80,652,660,0,0,74,0
ctrl2_80bpm,661,84,657,659,0,0,74,0
ctrl2_80bpm,663,90,677,661,0,0,74,0
ctrl2_80bpm,671,94,707,663,0,0,74,0
ctrl2_80bpm,681,93,743,666,0,0,74,0
ctrl2_80bpm,689,95,775,671,0,0,74,0
ctrl2_80bpm,692,92,775,669,0,0,74,0
ctrl2_80bpm,687,86,757,666,0,0,74,0
ctrl2_80bpm,678,85,724,671,0,0,74,0
ctrl2_80bpm,671,86,684,665,0,0,74,0
ctrl2_80bpm,663,86,654,669,0,0,74,0
ctrl2_80bpm,658,88,636,660,0,0,74,0
ctrl2_80bpm,661,88,620,662,0,0,74,0
ctrl2_80bpm,657,90,620,655,0,0,74,0
ctrl2_80bpm,660,89,628,653,0,0,74,0
ctrl2_80bpm,661,92,652,652,0,0,74,0
ctrl2_80bpm,665,93,659,657,0,0,74,0
ctrl2_80bpm,665,92,676,657,0,0,74,0
ctrl2_80bpm,668,92,688,658,0,0,74,0
ctrl2_80bpm,673,89,681,658,0,0,74,0
ctrl2_80bpm,673,89,679,661,0,0,74,0
ctrl2_80bpm,669,88,665,661,0,0,74,0
ctrl2_80bpm,665,83,651,665,0,0,74,0
ctrl2_80bpm,664,82,639,662,0,0,74,0
ctrl2_80bpm,660,81,636,663,0,0,74,0
ctrl2_80bpm,664,80,639,663,0,0,74,0
ctrl2_80bpm,663,80,636,660,0,0,74,0
ctrl2_80bpm,660,82,639,661,0,0,74,0
ctrl2_80bpm,661,86,651,663,0,0,74,0
ctrl2_80bpm,659,92,652,663,0,0,74,0
ctrl2_80bpm,660,92,659,667,0,0,74,0
ctrl2_80bpm,660,89,665,665,0,0,74,0
ctrl2_80bpm,656,86,662,659,0,0,74,0
ctrl2_80bpm,660,88,663,664,0,0,74,0
ctrl2_80bpm,663,89,659,666,0,0,74,0
ctrl2_80bpm,661,89,654,663,0,0,74,0
ctrl2_80bpm,667,89,651,662,0,0,74,0
ctrl2_80bpm,662,88,651,662,0,0,74,0
ctrl2_80bpm,667,88,656,663,0,0,74,0
ctrl2_80bpm,666,92,673,660,0,0,74,0
ctrl2_80bpm,678,92,697,662,0,0,74,0
ctrl2_80bpm,687,94,735,662,0,0,67,0
ctrl2_80bpm,696,93,772,663,0,0,67,0
ctrl2_80bpm,695,92,783,668,0,0,67,0
ctrl2_80bpm,693,91,765,662,0,0,67,0
ctrl2_80bpm,687,88,737,661,0,0,67,0
ctrl2_80bpm,679,86,700,660,0,0,67,0
ctrl2_80bpm,671,84,664,663,0,0,67,0
ctrl2_80bpm,664,84,639,658,0,0,67,0
ctrl2_80bpm,659,83,621,661,0,0,67,0
ctrl2_80bpm,657,80,615,664,0,0,67,0
ctrl2_80bpm,658,83,620,660,0,0,67,0
ctrl2_80bpm,657,83,635,661,0,0,67,0
ctrl2_80bpm,663,82,652,660,0,0,67,0
ctrl2_80bpm,666,84,668,661,0,0,67,0
ctrl2_80bpm,664,90,680,663,0,0,67,0
ctrl2_80bpm,667,91,691,667,0,0,67,0
ctrl2_80bpm,670,92,690,663,0,0,67,0
ctrl2_80bpm,667,91,677,664,0,0,67,0
ctrl2_80bpm,657,86,668,668,0,0,67,0
ctrl2_80bpm,660,88,650,664,0,0,67,0
ctrl2_80bpm,663,89,647,664,0,0,67,0
ctrl2_80bpm,655,89,637,660,0,0,67,0
ctrl2_80bpm,660,90,647,660,0,0,67,0
ctrl2_80bpm,660,90,639,660,0,0,67,0
ctrl2_80bpm,665,90,647,659,0,0,67,0
ctrl2_80bpm,660,92,647,659,0,0,67,0
ctrl2_80bpm,664,91,653,659,0,0,67,0
ctrl2_80bpm,662,91,659,661,0,0,67,0
ctrl2_80bpm,666,90,659,656,0,0,67,0
ctrl2_80bpm,665,90,659,660,0,0,67,0
ctrl2_80bpm,662,90,660,658,0,0,67,0
ctrl2_80bpm,663,90,652,653,0,0,67,0
ctrl2_80bpm,661,90,651,657,0,0,67,0
ctrl2_80bpm,665,88,653,660,0,0,67,0
ctrl2_80bpm,660,84,647,660,0,0,67,0
ctrl2_80bpm,664,84,648,662,0,0,67,0
ctrl2_80bpm,668,84,664,663,0,0,67,0
ctrl2_80bpm,670,84,691,668,0,0,67,0
ctrl2_80bpm,683,84,731,660,0,0,67,0
ctrl2_80bpm,691,84,761,669,0,0,67,0
ctrl2_80bpm,696,90,772,672,0,0,67,0
ctrl2_80bpm,692,90,760,674,0,0,67,0
ctrl2_80bpm,685,89,729,672,0,0,67,0
ctrl2_80bpm,669,84,696,666,0,0,67,0
ctrl2_80bpm,660,88,662,666,0,0,67,0
ctrl2_80bpm,654,86,639,665,0,0,67,0
ctrl2_80bpm,652,89,635,660,0,0,67,0
ctrl2_80bpm,653,89,623,661,0,0,67,0
ctrl2_80bpm,653,89,629,657,0,0,67,0
ctrl2_80bpm,653,88,632,658,0,0,67,0
ctrl2_80bpm,660,91,657,660,0,0,67,0
ctrl2_80bpm,668,92,675,659,0,0,67,0
ctrl2_80bpm,671,92,687,662,0,0,67,0
ctrl2_80bpm,671,90,689,663,0,0,67,0
ctrl2_80bpm,672,90,684,660,0,0,67,0
ctrl2_80bpm,668,90,674,661,0,0,67,0
ctrl2_80bpm,666,90,658,655,0,0,67,0
ctrl2_80bpm,661,89,648,653,0,0,67,0
ctrl2_80bpm,661,89,637,655,0,0,67,0
ctrl2_80bpm,657,88,637,659,0,0,67,0
ctrl2_80bpm,656,86,639,660,0,0,67,0
ctrl2_80bpm,660,85,638,657,0,0,67,0
ctrl2_80bpm,663,81,649,659,0,0,67,0
ctrl2_80bpm,663,82,649,664,0,0,67,0
ctrl2_80bpm,663,80,651,663,0,0,67,0
ctrl2_80bpm,664,83,656,663,0,0,67,0
ctrl2_80bpm,660,84,663,665,0,0,67,0
ctrl2_80bpm,663,88,663,665,0,0,67,0
ctrl2_80bpm,657,94,664,665,0,0,67,0
ctrl2_80bpm,656,90,663,658,0,0,67,0
ctrl2_80bpm,660,86,660,662,0,0,67,0
ctrl2_80bpm,654,87,661,663,0,0,67,0
ctrl2_80bpm,658,90,660,667,0,0,67,0
ctrl2_80bpm,665,88,670,660,0,0,67,0
ctrl2_80bpm,668,90,689,662,0,0,67,0
ctrl2_80bpm,676,90,723,662,0,0,62,0
ctrl2_80bpm,687,90,758,668,0,0,62,0
ctrl2_80bpm,691,89,773,668,0,0,62,0
ctrl2_80bpm,689,88,762,671,0,0,62,0
ctrl2_80bpm,683,87,734,660,0,0,62,0
ctrl2_80bpm,677,85,702,664,0,0,62,0
ctrl2_80bpm,669,85,674,659,0,0,62,0
ctrl2_80bpm,663,86,639,660,0,0,62,0
ctrl2_80bpm,656,86,631,657,0,0,62,0
ctrl2_80bpm,656,85,629,651,0,0,62,0
ctrl2_80bpm,653,82,623,652,0,0,62,0
ctrl2_80bpm,658,84,633,655,0,0,62,0
ctrl2_80bpm,665,84,653,661,0,0,62,0
ctrl2_80bpm,669,81,665,659,0,0,62,0
ctrl2_80bpm,668,84,679,660,0,0,62,0
ctrl2_80bpm,667,80,682,665,0,0,62,0
ctrl2_80bpm,669,80,679,663,0,0,62,0
